Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,TaylorMade,,4XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818191dbd59b86.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381810ba2e3ac06.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381826dc87f2bb9.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,TaylorMade,,5XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818191dbd59b86.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381810ba2e3ac06.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381826dc87f2bb9.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,TaylorMade,,6XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818191dbd59b86.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381810ba2e3ac06.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381826dc87f2bb9.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,TaylorMade,,7XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818191dbd59b86.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381810ba2e3ac06.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381826dc87f2bb9.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,TaylorMade,,8XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818191dbd59b86.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381810ba2e3ac06.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381826dc87f2bb9.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,XS,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,S,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,M,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,L,,,,0,,,continue,manual,44.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,XL,,,,0,,,continue,manual,44.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,2XL,,,,0,,,continue,manual,44.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,3XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,4XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,5XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,6XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,7XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Titleist,,8XL,,,,0,,,continue,manual,48.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818275ee2b9c5a.png,https://img.btdmp.com/10431/10431131/products/origin/168613818293b7220de3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138183bd44b5d783.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Ping,,XS,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/1686138183e987152fc2.png,https://img.btdmp.com/10431/10431131/products/origin/1686138183789cf3eac3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/168613818489256e4a54.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Ping,,S,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/1686138183e987152fc2.png,https://img.btdmp.com/10431/10431131/products/origin/1686138183789cf3eac3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/168613818489256e4a54.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Ping,,M,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/1686138183e987152fc2.png,https://img.btdmp.com/10431/10431131/products/origin/1686138183789cf3eac3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/168613818489256e4a54.jpeg",lb,,0,,,,,,,,,0,0
skeleton-argyle-a-tradition-unlike-any-other-men-polo-shirt-2402,,,,,,,,,,Ping,,L,,,,0,,,continue,manual,44.95,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/1686138183e987152fc2.png,https://img.btdmp.com/10431/10431131/products/origin/1686138183789cf3eac3.jpeg,https://img.btdmp.com/10431/10431131/products/origin/168613818489256e4a54.jpeg",lb,,0,,,,,,,,,0,0
a-tradition-unlike-any-other-swing-men-polo-shirt-v2-2302,A Tradition Unlike Any Other Swing Men Polo Shirt V2 2302,"<p><strong>Please check the size chart carefully before ordering</strong></p>
<p>Premium Polo Shirt &ndash; An iconic and versatile piece of Unisex wear for a sporty, yet smart look.</p>
<p>Upgrade your outfit with the class and elegance of our short sleeve polo shirts. Made from unique moisture-wicking technology, our polos also ensure a maximum level of comfort, keeping you fresh and dry on any occasion.</p>
<ul>
<li>Fabric: Bird eye cloth</li>
<li>Full athletic fit</li>
<li>Button placket and polo collar</li>
<li>Fabric Weight:.145g/m&sup2;</li>
<li>Machine wash in cold with similar colors/no bleach/low iron.</li>
</ul>
<p><img class=""center"" src=""https://cdn.shopify.com/s/files/1/0485/1417/1045/files/0-5_polo_shirt.jpg"" alt=""""  /></p>
<p>&nbsp;</p>
<p><strong>Size Guide</strong></p>
<p><strong><img src=""https://img.btdmp.com/files/10279822/2022/07/01/1656661238e08eb51e75.jpeg"" alt="""" width=""956"" height=""240""  /></strong></p>
<div id=""tab-shipping"" class=""product-description"">
<div class=""ant-tabs ant-tabs-top"">
<div class=""ant-tabs-content-holder"">
<div class=""ant-tabs-content ant-tabs-content-top"">
<div id=""rc-tabs-0-panel-2"" class=""ant-tabs-tabpane ant-tabs-tabpane-active"" tabindex=""0"" role=""tabpanel"" aria-hidden=""false"" aria-labelledby=""rc-tabs-0-tab-2"">
<div class=""space-between item-center"">
<div class=""flex1 table-size"">
<p>This size guide shows product measurements taken when products are laid flat. Actual product measurements may vary by up to 1.</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<div class=""products-recommend"">&nbsp;</div>",,Polo Shirt,"sc-10279822-premium-polo-shirt-853,sc-10279822-men-polo-shirt-430",TRUE,,[],Style,Callaway,Size,XS,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,https://img.btdmp.com/10431/10431131/products/origin/168613818046732ccf34.jpeg,1,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818046732ccf34.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381804280b7b349.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138181f8913813ce.jpeg",lb,,0,TRUE,TRUE,Default,,,,,,,
a-tradition-unlike-any-other-swing-men-polo-shirt-v2-2302,,,,,,,,,,Callaway,,S,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,https://img.btdmp.com/10431/10431131/products/origin/16861381804280b7b349.jpeg,2,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818046732ccf34.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381804280b7b349.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138181f8913813ce.jpeg",lb,,0,,,,,,,,,0,0
a-tradition-unlike-any-other-swing-men-polo-shirt-v2-2302,,,,,,,,,,Callaway,,M,,,,0,,,continue,manual,37.95,0,TRUE,TRUE,,https://img.btdmp.com/10431/10431131/products/origin/1686138181f8913813ce.jpeg,3,,,,,,,,,,,,,,,,,,"https://img.btdmp.com/10431/10431131/products/origin/168613818046732ccf34.jpeg,https://img.btdmp.com/10431/10431131/products/origin/16861381804280b7b349.jpeg,https://img.btdmp.com/10431/10431131/products/origin/1686138181f8913813ce.jpeg",lb,,0,,,,,,,,,0,0
